Final errors.
Time: 0.40000000
Delat t = 0.010	 Delat t = 0.025	 Delat t = 0.050	 Delat t = 0.100	 
0.00000000		0.00000000		0.00000000		0.00000000		0.00000000
0.05000000		0.25520520		0.62320122		1.27805958		2.75076268
0.10000000		0.45621315		1.12151635		2.29256035		4.84594912
0.15000000		0.56178700		1.40124423		2.85398426		5.89113836
0.20000000		0.55305835		1.42156831		2.89245039		5.82632759
0.25000000		0.43703963		1.20106409		2.46259867		4.86059828
0.30000000		0.24378983		0.80888480		1.71423543		3.35296777
0.35000000		0.01858061		0.34521103		0.84566252		1.69920017
0.40000000		-0.18851795		-0.08238505		0.05670545		0.25171725
0.45000000		-0.33308208		-0.38073927		-0.48789829		-0.72418757
0.50000000		-0.38483869		-0.48747478		-0.68164350		-1.06737598
0.55000000		-0.33308208		-0.38073927		-0.48789829		-0.72418757
0.60000000		-0.18851795		-0.08238505		0.05670545		0.25171725
0.65000000		0.01858061		0.34521103		0.84566252		1.69920017
0.70000000		0.24378983		0.80888480		1.71423543		3.35296777
0.75000000		0.43703963		1.20106409		2.46259867		4.86059828
0.80000000		0.55305835		1.42156831		2.89245039		5.82632759
0.85000000		0.56178700		1.40124423		2.85398426		5.89113836
0.90000000		0.45621315		1.12151635		2.29256035		4.84594912
0.95000000		0.25520520		0.62320122		1.27805958		2.75076268
1.00000000		0.00000000		0.00000000		0.00000000		0.00000000
