Final errors.
Time: 0.30000000
Space	 DuFord-Freknel	 Richardson	 Laasonen	 Crank-Nicholson
0.00000000		0.00000000		0.00000000		0.00000000		0.00000000
0.05000000		-0.04679061		3606055351646120.50000000		0.43718207		0.04197978
0.10000000		-0.85510787		-6428371769425325.00000000		0.76393323		0.06377641
0.15000000		-0.06657374		7960095305308968.00000000		0.90298616		0.05141451
0.20000000		-1.26964818		-8115066257608400.00000000		0.83057525		0.00102158
0.25000000		0.05740910		7186253404273953.00000000		0.57750174		-0.08082237
0.30000000		-1.16811325		-5669805418081433.00000000		0.21339987		-0.17994393
0.35000000		0.25465922		4063431631598729.00000000		-0.17685578		-0.27907448
0.40000000		-0.84841874		-2733322827097979.00000000		-0.51461689		-0.36209834
0.45000000		0.39579130		1882528764638138.75000000		-0.74068092		-0.41678385
0.50000000		-0.68781662		-1592714981173748.25000000		-0.81986259		-0.43581155
0.55000000		0.39579130		1882528764638138.00000000		-0.74068092		-0.41678385
0.60000000		-0.84841874		-2733322827097978.50000000		-0.51461689		-0.36209834
0.65000000		0.25465922		4063431631598727.50000000		-0.17685578		-0.27907448
0.70000000		-1.16811325		-5669805418081431.00000000		0.21339987		-0.17994393
0.75000000		0.05740910		7186253404273952.00000000		0.57750174		-0.08082237
0.80000000		-1.26964818		-8115066257608397.00000000		0.83057525		0.00102158
0.85000000		-0.06657374		7960095305308966.00000000		0.90298616		0.05141451
0.90000000		-0.85510787		-6428371769425322.00000000		0.76393323		0.06377641
0.95000000		-0.04679061		3606055351646119.00000000		0.43718207		0.04197978
1.00000000		0.00000000		0.00000000		0.00000000		0.00000000
