Final errors.
Time: 0.50000000
Space	 DuFord-Freknel	 Richardson	 Laasonen	 Crank-Nicholson
0.00000000		0.00000000		0.00000000		0.00000000		0.00000000
0.05000000		-0.00387678		122098896959874940322971648.00000000		0.15855873		0.00270644
0.10000000		-0.43254320		-228079588030559931122843648.00000000		0.28869376		-0.00014777
0.15000000		0.00820766		305550411432014719234342912.00000000		0.36818307		-0.01276679
0.20000000		-0.75029115		-348475871687228536739856384.00000000		0.38576389		-0.03695402
0.25000000		0.06167358		358025622780016833496875008.00000000		0.34337325		-0.07161581
0.30000000		-0.90968022		-341589497546807883019059200.00000000		0.25542689		-0.11291897
0.35000000		0.13908690		310469862316928937658155008.00000000		0.14539298		-0.15505653
0.40000000		-0.95265459		-277042153828622934673981440.00000000		0.04050612		-0.19144396
0.45000000		0.19609774		252116952809637576894840832.00000000		-0.03418432		-0.21608139
0.50000000		-0.95485695		-242959103458065823330992128.00000000		-0.06117209		-0.22479204
0.55000000		0.19609774		252116952809637508175364096.00000000		-0.03418432		-0.21608139
0.60000000		-0.95265459		-277042153828622831594766336.00000000		0.04050612		-0.19144396
0.65000000		0.13908690		310469862316928800219201536.00000000		0.14539298		-0.15505653
0.70000000		-0.90968022		-341589497546807745580105728.00000000		0.25542689		-0.11291897
0.75000000		0.06167358		358025622780016696057921536.00000000		0.34337325		-0.07161581
0.80000000		-0.75029115		-348475871687228468020379648.00000000		0.38576389		-0.03695402
0.85000000		0.00820766		305550411432014616155127808.00000000		0.36818307		-0.01276679
0.90000000		-0.43254320		-228079588030559828043628544.00000000		0.28869376		-0.00014777
0.95000000		-0.00387678		122098896959874905963233280.00000000		0.15855873		0.00270644
1.00000000		0.00000000		0.00000000		0.00000000		0.00000000
